,date,price_change,relative_volume,sequence
0,2016-08-24,0.0,-18.4746290028,0.0
1,2016-08-24,-0.0814553353245,-28.5473019595,1.0
2,2016-08-24,-0.0814553353245,-68.4188342359,2.0
3,2016-08-24,0.162910670649,-71.9337572475,3.0
4,2016-08-24,0.434428455064,16.0959276703,4.0
5,2016-08-24,0.407276676622,5.62130778228,5.0
6,2016-08-24,0.352973119739,-72.4945820271,6.0
7,2016-08-24,0.407276676622,-53.7864517839,7.0
8,2016-08-24,0.325821341298,-62.847360838,8.0
9,2016-08-24,0.325821341298,-74.9723209111,9.0
10,2016-08-24,0.244366005973,-80.0488121899,10.0
11,2016-08-24,0.162910670649,-50.865694508,11.0
12,2016-08-24,0.054303556883,-69.8414728753,12.0
13,2016-08-24,0.054303556883,-76.6742525127,13.0
14,2016-08-24,-0.054303556883,-67.0560626002,14.0
15,2016-08-24,0.054303556883,-74.6720725293,15.0
16,2016-08-24,-0.0814553353245,-64.3643240156,16.0
17,2016-08-24,-0.162910670649,-33.2271889167,17.0
18,2016-08-24,-0.488732011947,-24.3477179773,18.0
19,2016-08-24,-0.325821341298,-63.0016272521,19.0
20,2016-08-24,-0.135758892207,-74.1703223814,20.0
21,2016-08-24,-0.162910670649,-67.2798231583,21.0
22,2016-08-24,-0.298669562856,-60.7323837303,22.0
23,2016-08-24,-0.19006244909,-80.7512575121,23.0
24,2016-08-24,-0.271517784415,-84.2460925232,24.0
25,2016-08-24,-0.054303556883,-69.6160416884,25.0
26,2016-08-24,-0.135758892207,-84.2304516121,26.0
27,2016-08-24,-0.19006244909,-74.1703372519,27.0
28,2016-08-24,-0.135758892207,-55.94338236,28.0
29,2016-08-24,-0.19006244909,-44.724302264,29.0
30,2016-08-24,0.054303556883,-51.3758847895,30.0
31,2016-08-24,-0.0814553353245,-62.7118255938,31.0
32,2016-08-24,-0.19006244909,-58.9144791361,32.0
33,2016-08-24,-0.217214227532,-30.7948701505,33.0
34,2016-08-24,-0.271517784415,-54.789614756,34.0
35,2016-08-24,-0.217214227532,-68.4608174701,35.0
36,2016-08-24,-0.244366005973,-65.5321833443,36.0
37,2016-08-24,-0.461580233505,-11.0636417013,37.0
38,2016-08-24,-0.407276676622,-29.6332173244,38.0
39,2016-08-24,-0.407276676622,-56.8855580313,39.0
40,2016-08-24,-0.488732011947,-68.2099334771,40.0
41,2016-08-24,-0.461580233505,-72.5925874444,41.0
42,2016-08-24,-0.380124898181,-38.4501791898,42.0
43,2016-08-24,-0.488732011947,-82.8981493073,43.0
44,2016-08-24,-0.488732011947,-67.9757372136,44.0
45,2016-08-24,-0.73309801792,52.6987564895,45.0
46,2016-08-24,-0.705946239479,-34.4316060219,46.0
47,2016-08-24,-0.570187347271,-41.5590880007,47.0
48,2016-08-25,-0.409612233752,-9.2240500374,0.0
49,2016-08-25,-0.682687056253,71.3852635275,1.0
50,2016-08-25,-0.628072091753,-39.9157278973,2.0
51,2016-08-25,-0.464227198252,-33.9973286466,3.0
52,2016-08-25,-0.409612233752,-44.7738667697,4.0
53,2016-08-25,-0.600764609503,-63.0792773681,5.0
54,2016-08-25,-0.573457127253,-66.545332127,6.0
55,2016-08-25,-0.273074822501,-33.9234307941,7.0
56,2016-08-25,-0.273074822501,-75.1275616314,8.0
