,date,price_change,relative_volume,sequence
0,2016-10-10,0.0,-61.2328528191,0.0
1,2016-10-10,0.0,-90.2133356522,1.0
2,2016-10-10,0.0,-64.7849652213,2.0
3,2016-10-10,0.0,-64.6572525966,3.0
4,2016-10-10,0.0,-80.2795063997,4.0
5,2016-10-10,0.0,-75.8449987719,5.0
6,2016-10-10,0.0,-88.8534569653,6.0
7,2016-10-10,0.0,-97.6869181487,7.0
8,2016-10-10,0.0,-98.7819639988,8.0
9,2016-10-10,0.0,-96.4516267042,9.0
10,2016-10-10,0.0,-89.8952630502,10.0
11,2016-10-10,0.0,-98.6477032907,11.0
12,2016-10-10,0.0,-89.2981790509,12.0
13,2016-10-10,0.0,-99.0233682183,13.0
14,2016-10-10,0.0,-99.4550438922,14.0
15,2016-10-10,0.0,-98.5769724085,15.0
16,2016-10-10,0.0,-99.0913549156,16.0
17,2016-10-10,0.0,-98.007868162,17.0
18,2016-10-10,0.0,-99.0434915952,18.0
19,2016-10-10,0.0,-91.5136840888,19.0
20,2016-10-10,0.0,-98.0495709066,20.0
21,2016-10-10,0.0,-99.1148948542,21.0
22,2016-10-10,0.0,-96.423547925,22.0
23,2016-10-10,0.0,-99.4474330733,23.0
24,2016-10-10,0.0,-68.8374296535,24.0
25,2016-10-10,0.0,-96.8247096384,25.0
26,2016-10-10,0.0,-93.6995540241,26.0
27,2016-10-10,0.0,-98.0550771791,27.0
28,2016-10-10,0.0,-97.525487355,28.0
29,2016-10-10,0.0,-89.6079575717,29.0
30,2016-10-10,0.0,-98.1709796519,30.0
31,2016-10-10,0.0,-98.6819238034,31.0
32,2016-10-10,0.0,-99.546874044,32.0
33,2016-10-10,0.0,-92.319341345,33.0
34,2016-10-10,0.0,-95.5809269492,34.0
35,2016-10-10,0.0,-91.4783975267,35.0
36,2016-10-10,0.0,-94.2583373006,36.0
37,2016-10-10,0.0,-93.0276925025,37.0
38,2016-10-10,0.0,-96.0090466526,38.0
39,2016-10-10,0.0,-95.6254298198,39.0
40,2016-10-10,0.0,-96.5595939444,40.0
41,2016-10-10,0.0,-93.7886321801,41.0
42,2016-10-10,0.0,-96.8229206003,42.0
43,2016-10-10,0.0,-95.4729664155,43.0
44,2016-10-10,0.0,-94.5738353092,44.0
45,2016-10-10,0.0,-98.136720734,45.0
46,2016-10-10,0.0,-73.5163866732,46.0
47,2016-10-10,0.0,-97.5550114886,47.0
48,2016-10-11,3.66795366795,1225.63920654,0.0
49,2016-10-11,4.82625482625,550.72295149,1.0
50,2016-10-11,5.40540540541,292.891292162,2.0
51,2016-10-11,5.79150579151,446.506929199,3.0
52,2016-10-11,5.98455598456,251.133958274,4.0
53,2016-10-11,5.01930501931,218.537257277,5.0
54,2016-10-11,5.21235521236,166.767752806,6.0
55,2016-10-11,4.2471042471,167.286070525,7.0
56,2016-10-11,4.6332046332,41.9596977355,8.0
57,2016-10-11,4.6332046332,93.5979504983,9.0
58,2016-10-11,4.6332046332,128.558624826,10.0
59,2016-10-11,5.01930501931,141.558829334,11.0
60,2016-10-11,4.82625482625,21.6591897678,12.0
61,2016-10-11,4.44015444015,53.94461134,13.0
62,2016-10-11,4.44015444015,84.8641219979,14.0
63,2016-10-11,4.44015444015,44.2745359434,15.0
64,2016-10-11,4.44015444015,94.0542026788,16.0
65,2016-10-11,4.82625482625,152.005925111,17.0
66,2016-10-11,4.82625482625,42.2496678861,18.0
67,2016-10-11,4.82625482625,23.8404762247,19.0
68,2016-10-11,4.82625482625,148.767279699,20.0
69,2016-10-11,5.01930501931,61.9941316919,21.0
70,2016-10-11,5.21235521236,98.7580108157,22.0
71,2016-10-11,5.01930501931,24.9590635758,23.0
72,2016-10-11,5.01930501931,104.58866108,24.0
73,2016-10-11,4.82625482625,-25.3399930952,25.0
74,2016-10-11,4.82625482625,-8.15629658787,26.0
75,2016-10-11,4.82625482625,47.7477353249,27.0
76,2016-10-11,4.82625482625,-1.85791730917,28.0
77,2016-10-11,4.6332046332,16.9815553739,29.0
78,2016-10-11,4.6332046332,86.629422246,30.0
79,2016-10-11,4.44015444015,125.986872276,31.0
80,2016-10-11,4.6332046332,38.8430716587,32.0
81,2016-10-11,4.2471042471,39.1578631385,33.0
82,2016-10-11,4.2471042471,88.1889819498,34.0
83,2016-10-11,4.05405405405,241.653594142,35.0
84,2016-10-11,4.05405405405,314.458576716,36.0
85,2016-10-11,4.44015444015,208.78642551,37.0
86,2016-10-11,4.44015444015,121.535368292,38.0
87,2016-10-11,4.6332046332,105.615203391,39.0
88,2016-10-11,4.6332046332,140.42152595,40.0
89,2016-10-11,5.21235521236,145.569813625,41.0
90,2016-10-11,5.79150579151,613.938418385,42.0
91,2016-10-11,5.98455598456,820.490595745,43.0
92,2016-10-11,6.56370656371,270.259838781,44.0
93,2016-10-11,6.94980694981,369.084761979,45.0
94,2016-10-11,8.10810810811,904.374808371,46.0
95,2016-10-11,7.72200772201,295.331303759,47.0
96,2016-10-12,-2.15053763441,125.622616543,0.0
97,2016-10-12,-3.22580645161,161.246171722,1.0
98,2016-10-12,-2.68817204301,43.9108207547,2.0
99,2016-10-12,-2.68817204301,3.39163030324,3.0
100,2016-10-12,-2.86738351254,8.08177046483,4.0
101,2016-10-12,-2.86738351254,-19.3445073935,5.0
102,2016-10-12,-2.86738351254,19.8387798562,6.0
103,2016-10-12,-2.86738351254,-1.28447302376,7.0
104,2016-10-12,-2.86738351254,-14.9836115424,8.0
105,2016-10-12,-2.50896057348,-11.7751570355,9.0
106,2016-10-12,-2.86738351254,-17.3448418551,10.0
107,2016-10-12,-3.04659498208,10.2856694767,11.0
108,2016-10-12,-2.86738351254,-22.6224024671,12.0
109,2016-10-12,-3.04659498208,9.64911367138,13.0
110,2016-10-12,-3.22580645161,127.825223963,14.0
111,2016-10-12,-3.22580645161,98.2286735793,15.0
112,2016-10-12,-3.40501792115,124.133863602,16.0
113,2016-10-12,-3.40501792115,341.241463147,17.0
114,2016-10-12,-3.40501792115,102.900393534,18.0
115,2016-10-12,-3.58422939068,67.498067677,19.0
116,2016-10-12,-3.58422939068,31.2459658844,20.0
117,2016-10-12,-3.76344086022,42.9760067083,21.0
118,2016-10-12,-3.58422939068,-13.2919225578,22.0
119,2016-10-12,-3.58422939068,53.1794459057,23.0
120,2016-10-12,-3.40501792115,-13.1208427163,24.0
121,2016-10-12,-3.40501792115,1.56761588451,25.0
122,2016-10-12,-3.58422939068,-22.6014806762,26.0
123,2016-10-12,-3.40501792115,230.796983797,27.0
124,2016-10-12,-3.22580645161,88.7519429698,28.0
125,2016-10-12,-3.22580645161,78.7031537462,29.0
126,2016-10-12,-3.22580645161,45.1194153712,30.0
127,2016-10-12,-3.40501792115,-16.9837694147,31.0
128,2016-10-12,-3.22580645161,96.6346044151,32.0
129,2016-10-12,-3.22580645161,36.5877686692,33.0
130,2016-10-12,-3.22580645161,154.727329239,34.0
131,2016-10-12,-3.22580645161,-12.4686111246,35.0
132,2016-10-12,-3.40501792115,221.5820177,36.0
133,2016-10-12,-3.40501792115,25.0081558053,37.0
134,2016-10-12,-3.40501792115,-15.5079783505,38.0
135,2016-10-12,-3.40501792115,162.808410644,39.0
136,2016-10-12,-3.40501792115,16.921204939,40.0
137,2016-10-12,-3.40501792115,11.3159869452,41.0
138,2016-10-12,-3.40501792115,10.4921199618,42.0
139,2016-10-12,-3.40501792115,9.7394798597,43.0
140,2016-10-12,-3.58422939068,33.7673345431,44.0
141,2016-10-12,-3.58422939068,36.7408137944,45.0
142,2016-10-12,-3.76344086022,144.937750591,46.0
143,2016-10-12,-3.58422939068,-5.92306569036,47.0
144,2016-10-13,-0.557620817844,6.5451173346,0.0
145,2016-10-13,-0.371747211896,-35.9492892402,1.0
146,2016-10-13,0.0,-53.8604903259,2.0
147,2016-10-13,-0.185873605948,-70.4188598219,3.0
148,2016-10-13,-0.557620817844,-29.117422298,4.0
149,2016-10-13,-0.557620817844,-20.1609713272,5.0
150,2016-10-13,-0.371747211896,8.2735914732,6.0
151,2016-10-13,-0.557620817844,-45.0560054988,7.0
152,2016-10-13,-0.743494423792,-43.4023478816,8.0
153,2016-10-13,-0.743494423792,-25.2924121541,9.0
154,2016-10-13,-0.92936802974,68.1945391085,10.0
155,2016-10-13,-1.11524163569,69.4063815782,11.0
156,2016-10-13,-1.11524163569,60.3557106937,12.0
157,2016-10-13,-1.11524163569,62.515241288,13.0
158,2016-10-13,-1.48698884758,98.3320341921,14.0
159,2016-10-13,-1.85873605948,443.235109546,15.0
160,2016-10-13,-1.48698884758,33.1569890519,16.0
161,2016-10-13,-1.85873605948,25.9309855403,17.0
